Id,Weekly_Sales
18_49_2012-12-14,10187.157899999995
18_49_2012-12-21,10043.962299999996
18_49_2012-12-28,12677.154300000004
18_49_2013-01-04,10159.797900000001
18_49_2013-01-11,9094.963100000003
18_49_2013-01-18,10535.244900000007
18_49_2013-01-25,8600.60030000001
18_49_2013-02-01,11580.5907
18_49_2013-02-08,13027.3122
18_49_2013-02-15,10247.594399999993
18_49_2013-02-22,11350.534799999992
18_49_2013-03-01,11073.038900000001
18_49_2013-03-08,11332.646499999997
18_49_2013-03-15,10912.867000000013
18_49_2013-03-22,12928.05859999999
18_49_2013-03-29,11916.775200000002
18_49_2013-04-05,11148.0827
18_49_2013-04-12,9742.248400000004
18_49_2013-04-19,9126.485099999996
18_49_2013-04-26,9537.888100000002
18_49_2013-05-03,10534.76930000001
18_49_2013-05-10,8303.156200000007
18_49_2013-05-17,10510.545400000012
18_49_2013-05-24,10142.307699999994
18_49_2013-05-31,9963.422499999986
18_49_2013-06-07,10862.345599999986
18_49_2013-06-14,9060.45900000001
18_49_2013-06-21,9570.268399999988
18_49_2013-06-28,8398.713699999995
18_49_2013-07-05,10530.634900000003
18_49_2013-07-12,10558.868699999999
18_49_2013-07-19,6407.014000000001
18_49_2013-07-26,7683.627299999997
18_50_2012-11-02,1633.7438
18_50_2012-11-09,1336.5800000000004
18_50_2012-11-16,1434.96
18_50_2012-11-23,1000.6274000000001
18_50_2012-11-30,1446.9359999999997
18_50_2012-12-07,1303.014
18_50_2012-12-14,1365.0620000000001
18_50_2012-12-21,1388.2420000000002
18_50_2012-12-28,1490.652
18_50_2013-01-04,1270.6260000000004
18_50_2013-01-11,1344.4080000000001
18_50_2013-01-18,1224.2060000000001
18_50_2013-01-25,1412.1460000000004
18_50_2013-02-01,1626.866
18_50_2013-02-08,1976.06
18_50_2013-02-15,1602.7379999999994
18_50_2013-02-22,1494.0999999999995
18_50_2013-03-01,1352.4760000000003
18_50_2013-03-08,1477.9799999999998
18_50_2013-03-15,1260.4460000000001
18_50_2013-03-22,1400.3340000000003
18_50_2013-03-29,1171.6040000000003
18_50_2013-04-05,1256.402
18_50_2013-04-12,1666.95
18_50_2013-04-19,1656.1740000000002
18_50_2013-04-26,1271.958
18_50_2013-05-03,1731.5020000000002
18_50_2013-05-10,1866.64
18_50_2013-05-17,1822.49
18_50_2013-05-24,1840.38
18_50_2013-05-31,1719.34
18_50_2013-06-07,1828.55
18_50_2013-06-14,1613.27
18_50_2013-06-21,1731.14
18_50_2013-06-28,1454.1840000000002
18_50_2013-07-05,1578.036
18_50_2013-07-12,1600.836
18_50_2013-07-19,1550.2257
18_50_2013-07-26,1492.23
18_52_2012-11-02,2844.7245000000034
18_52_2012-11-09,2293.6452000000018
18_52_2012-11-16,2827.8271000000013
18_52_2012-11-23,5886.621799999997
18_52_2012-11-30,2264.534500000002
18_52_2012-12-07,3866.6798999999974
18_52_2012-12-14,3907.979499999997
18_52_2012-12-21,4419.570200000002
18_52_2012-12-28,2080.2783999999983
18_52_2013-01-04,2046.6062999999986
18_52_2013-01-11,2039.157799999997
18_52_2013-01-18,2329.0987999999984
18_52_2013-01-25,2177.4551000000006
18_52_2013-02-01,2698.498100000001
18_52_2013-02-08,2882.8645999999994
18_52_2013-02-15,2874.0190000000007
18_52_2013-02-22,2902.770400000001
18_52_2013-03-01,3300.1847000000034
18_52_2013-03-08,3064.4439000000025
18_52_2013-03-15,3182.8144000000016
18_52_2013-03-22,3105.6799
18_52_2013-03-29,3037.0092000000027
18_52_2013-04-05,2899.108100000002
18_52_2013-04-12,2655.218000000002
18_52_2013-04-19,2976.8525000000027
18_52_2013-04-26,3255.347400000001
18_52_2013-05-03,2935.0091000000025
18_52_2013-05-10,2694.436000000002
18_52_2013-05-17,2793.3141000000037
18_52_2013-05-24,2701.298200000002
18_52_2013-05-31,2786.040000000002
18_52_2013-06-07,2657.175700000001
18_52_2013-06-14,2618.9849000000013
18_52_2013-06-21,2769.750400000002
18_52_2013-06-28,2933.493900000004
18_52_2013-07-05,2653.2038000000002
18_52_2013-07-12,2612.255899999999
18_52_2013-07-19,2762.172400000002
18_52_2013-07-26,2414.9493999999995
18_54_2012-11-02,67.5384
18_54_2012-11-09,149.5493
18_54_2012-11-16,87.23280000000001
18_54_2012-11-23,72.81560000000005
18_54_2012-11-30,186.6059
18_54_2012-12-07,116.99239999999998
18_54_2012-12-14,69.16439999999999
18_54_2012-12-21,130.37199999999999
18_54_2012-12-28,51.15760000000006
18_54_2013-01-04,41.435200000000016
18_54_2013-01-11,39.155600000000035
18_54_2013-01-18,49.71100000000004
18_54_2013-02-01,76.04660000000004
18_54_2013-02-08,42.46060000000003
18_54_2013-02-15,63.353199999999994
18_54_2013-02-22,71.196
18_54_2013-03-01,89.78080000000011
18_54_2013-04-05,72.27760000000008
18_54_2013-04-12,55.16140000000006
18_54_2013-04-26,54.546800000000054
18_54_2013-05-03,77.10380000000012
18_54_2013-05-10,90.50900000000013
18_54_2013-05-17,75.0140000000001
18_54_2013-05-31,126.01260000000003
18_54_2013-06-07,146.58380000000002
18_54_2013-06-14,88.34460000000009
18_54_2013-06-21,175.3474
18_54_2013-06-28,334.83859999999993
18_54_2013-07-05,135.65360000000004
18_54_2013-07-19,194.14899999999997
18_55_2012-11-02,25505.2779
18_55_2012-11-09,14672.141000000001
18_55_2012-11-16,14825.543899999988
18_55_2012-11-23,34515.453799999974
18_55_2012-11-30,11902.891900000011
18_55_2012-12-07,24616.319600000003
18_55_2012-12-14,23173.736599999993
18_55_2012-12-21,32588.650799999992
18_55_2012-12-28,17345.399199999996
18_55_2013-01-04,8437.004500000005
18_55_2013-01-11,7543.317200000003
18_55_2013-01-18,8366.57000000001
18_55_2013-01-25,7361.620400000007
18_55_2013-02-01,12848.407699999992
18_55_2013-02-08,11607.705699999991
18_55_2013-02-15,13095.699900000005
18_55_2013-02-22,12167.280700000001
18_55_2013-03-01,9506.410599999997
18_55_2013-03-08,10427.9554
18_55_2013-03-15,9792.564699999995
18_55_2013-03-22,10460.54320000001
18_55_2013-03-29,9530.771599999998
18_55_2013-04-05,9250.996499999997
18_55_2013-04-12,9051.18700000001
18_55_2013-04-19,8855.788800000002
18_55_2013-04-26,9770.687700000008
18_55_2013-05-03,7746.550900000005
18_55_2013-05-10,7605.296499999993
18_55_2013-05-17,7569.372800000004
18_55_2013-05-24,7978.666099999986
18_55_2013-05-31,8615.174799999986
18_55_2013-06-07,8820.293900000015
18_55_2013-06-14,8247.730300000001
18_55_2013-06-21,8918.006200000016
18_55_2013-06-28,8829.750499999991
18_55_2013-07-05,9120.936300000016
18_55_2013-07-12,8724.366300000012
18_55_2013-07-19,6776.431100000003
18_55_2013-07-26,7370.013899999992
18_56_2012-11-02,515.7521999999994
18_56_2012-11-09,122.60659999999986
18_56_2012-11-16,271.7777999999999
18_56_2012-11-23,1227.6969000000013
18_56_2012-11-30,156.94359999999986
18_56_2012-12-07,2097.8605999999972
18_56_2012-12-14,2015.7639999999994
18_56_2012-12-21,1669.4262999999985
18_56_2012-12-28,141.77640000000005
18_56_2013-01-04,143.70299999999995
18_56_2013-01-11,193.51229999999998
18_56_2013-01-18,202.13819999999984
18_56_2013-01-25,217.6190999999999
18_56_2013-02-01,665.5210000000011
18_56_2013-02-08,763.2814000000005
18_56_2013-02-15,1198.9392000000014
18_56_2013-02-22,1075.4730000000015
18_56_2013-03-01,2346.4212999999986
18_56_2013-03-08,1910.7487999999992
18_56_2013-03-15,3278.728799999999
18_56_2013-03-22,2200.475800000001
18_56_2013-03-29,3531.363099999998
18_56_2013-04-05,6584.4897999999985
18_56_2013-04-12,12705.186599999999
18_56_2013-04-19,11694.1971
18_56_2013-04-26,13546.192299999993
18_56_2013-05-03,20336.672700000017
18_56_2013-05-10,25376.62769999995
18_56_2013-05-17,19892.03670000002
18_56_2013-05-24,20790.59460000002
18_56_2013-05-31,22378.17040000001
18_56_2013-06-07,7462.731500000002
18_56_2013-06-14,7477.367100000015
18_56_2013-06-21,8595.2115
18_56_2013-06-28,5023.087599999999
18_56_2013-07-05,2150.4414000000043
18_56_2013-07-12,2033.205900000002
18_56_2013-07-19,3142.1958000000036
18_56_2013-07-26,2672.2336000000023
18_58_2012-11-02,2509.21
18_58_2012-11-09,1768.085
18_58_2012-11-23,2009.255
18_58_2012-11-30,1781.945
18_58_2012-12-07,1821.805
18_58_2012-12-14,2228.905
18_58_2012-12-21,2119.915
18_58_2012-12-28,1688.69
18_58_2013-01-04,3040.41
18_58_2013-01-11,2384.21
18_58_2013-01-18,2337.81
18_58_2013-01-25,2602.28
18_58_2013-02-01,2566.16
18_58_2013-02-08,2540.43
18_58_2013-02-15,1520.375
18_58_2013-02-22,2239.55
18_58_2013-03-01,2064.84
18_58_2013-03-08,1889.935
18_58_2013-03-15,2372.95
18_58_2013-03-22,2811.195
18_58_2013-03-29,2256.11
18_58_2013-04-05,1947.95
18_58_2013-04-12,1914.025
18_58_2013-04-19,2011.255
18_58_2013-04-26,2055.83
18_58_2013-05-03,3000.71
18_58_2013-05-10,2597.67
18_58_2013-05-17,2369.485
18_58_2013-05-24,1708.775
18_58_2013-05-31,3097.555
18_58_2013-06-07,5196.685
18_58_2013-06-14,3043.15
18_58_2013-06-21,6203.9
18_58_2013-06-28,5055.495
18_58_2013-07-05,3137.075
18_58_2013-07-12,3285.405
18_58_2013-07-19,5751.26
18_58_2013-07-26,3069.775
18_59_2012-11-02,571.6800000000003
18_59_2012-11-09,542.3558999999998
18_59_2012-11-16,590.8978999999997
18_59_2012-11-23,1298.9369999999994
18_59_2012-11-30,991.8783999999989
18_59_2012-12-07,4425.8117
18_59_2012-12-14,3227.225500000001
18_59_2012-12-21,5166.692299999999
18_59_2012-12-28,4879.976600000005
18_59_2013-01-04,771.0422999999998
18_59_2013-01-11,324.3829000000003
18_59_2013-01-18,234.1315000000002
18_59_2013-01-25,213.49890000000008
18_59_2013-02-01,232.2525000000001
18_59_2013-02-08,262.25050000000005
18_59_2013-02-15,285.72869999999983
18_59_2013-02-22,249.30400000000006
18_59_2013-03-01,252.98100000000017
18_59_2013-03-08,258.12140000000005
18_59_2013-03-15,240.9951000000002
18_59_2013-03-22,257.1075
18_59_2013-03-29,283.3068000000001
18_59_2013-04-05,263.23770000000013
18_59_2013-04-12,272.62570000000005
18_59_2013-04-19,258.40470000000005
18_59_2013-04-26,301.98179999999985
18_59_2013-05-03,244.27909999999997
18_59_2013-05-10,203.47579999999994
18_59_2013-05-17,230.7084
18_59_2013-05-24,255.5157000000002
18_59_2013-05-31,262.8608000000001
18_59_2013-06-07,273.12170000000015
18_59_2013-06-14,228.99610000000004
18_59_2013-06-21,272.0691
18_59_2013-06-28,458.6206999999998
18_59_2013-07-05,339.2091999999999
18_59_2013-07-12,416.9110000000001
18_59_2013-07-19,372.6637000000004
18_59_2013-07-26,256.22229999999985
18_60_2012-11-02,213.89200000000017
18_60_2012-11-09,228.92200000000025
18_60_2012-11-16,245.58800000000028
18_60_2012-11-23,157.45800000000017
18_60_2012-11-30,243.63800000000035
18_60_2012-12-07,375.4900000000001
18_60_2012-12-14,342.01800000000037
18_60_2012-12-21,389.13599999999997
18_60_2012-12-28,123.464
18_60_2013-01-04,151.986
18_60_2013-01-11,153.94400000000007
18_60_2013-01-18,147.478
18_60_2013-01-25,152.4239999999999
18_60_2013-02-01,105.01600000000002
18_60_2013-02-08,215.88800000000003
18_60_2013-02-15,159.89400000000012
18_60_2013-02-22,158.73800000000006
18_60_2013-03-01,143.09599999999998
18_60_2013-03-08,134.32
18_60_2013-03-15,176.71400000000003
18_60_2013-03-22,138.35000000000002
18_60_2013-03-29,164.26799999999992
18_60_2013-04-05,169.724
18_60_2013-04-12,163.37999999999994
18_60_2013-04-19,150.37199999999999
18_60_2013-04-26,163.26399999999984
18_60_2013-05-03,177.528
18_60_2013-05-10,223.78400000000002
18_60_2013-05-17,212.00600000000003
18_60_2013-05-24,189.27
18_60_2013-05-31,201.554
18_60_2013-06-07,173.771
18_60_2013-06-14,222.71
18_60_2013-06-21,234.96700000000004
18_60_2013-06-28,118.10600000000001
18_60_2013-07-05,209.29800000000006
18_60_2013-07-12,158.77600000000004
18_60_2013-07-19,108.406
18_60_2013-07-26,193.368
18_67_2012-11-02,6286.545200000004
18_67_2012-11-09,6035.290600000005
18_67_2012-11-16,6399.537199999999
18_67_2012-11-23,6743.074500000008
18_67_2012-11-30,7448.400500000007
18_67_2012-12-07,12081.589899999999
18_67_2012-12-14,11248.9291
18_67_2012-12-21,14295.078200000005
18_67_2012-12-28,7550.222100000008
18_67_2013-01-04,5021.1469
18_67_2013-01-11,5176.366700000002
18_67_2013-01-18,5472.637800000002
18_67_2013-01-25,5082.203999999999
18_67_2013-02-01,8678.09499999999
18_67_2013-02-08,13671.895400000012
18_67_2013-02-15,9744.639799999997
18_67_2013-02-22,9682.273699999998
18_67_2013-03-01,5913.2199
18_67_2013-03-08,6217.701500000007
18_67_2013-03-15,6036.022500000007
18_67_2013-03-22,6023.5734999999995
18_67_2013-03-29,6247.375700000005
18_67_2013-04-05,6313.7111000000095
18_67_2013-04-12,7045.107800000002
18_67_2013-04-19,6659.393600000002
18_67_2013-04-26,8261.774999999992
18_67_2013-05-03,9799.738000000008
18_67_2013-05-10,8712.064599999998
18_67_2013-05-17,7920.64190000001
18_67_2013-05-24,7650.530500000001
18_67_2013-05-31,8320.3783
18_67_2013-06-07,11202.456300000003
18_67_2013-06-14,10014.846100000006
18_67_2013-06-21,12516.049900000005
18_67_2013-06-28,11464.538099999989
18_67_2013-07-05,6839.779000000005
18_67_2013-07-12,6538.554500000006
18_67_2013-07-19,6685.701499999999
18_67_2013-07-26,6363.239299999998
18_71_2012-11-02,7802.649300000002
18_71_2012-11-09,7278.160200000004
18_71_2012-11-16,7207.6715
18_71_2012-11-23,12268.943500000005
18_71_2012-11-30,6726.201200000001
18_71_2012-12-07,7394.256400000002
18_71_2012-12-14,7008.0027
18_71_2012-12-21,8630.2371
18_71_2012-12-28,7264.305999999995
18_71_2013-01-04,5983.696300000003
18_71_2013-01-11,5820.1200000000035
18_71_2013-01-18,8332.127699999995
18_71_2013-01-25,6004.594200000004
18_71_2013-02-01,9868.66219999999
18_71_2013-02-08,12735.997299999995
18_71_2013-02-15,11618.795099999994
18_71_2013-02-22,11330.965799999994
18_71_2013-03-01,8179.402899999989
18_71_2013-03-08,9912.101499999992
18_71_2013-03-15,8665.471100000006
18_71_2013-03-22,7819.4199999999955
18_71_2013-03-29,7952.149000000008
18_71_2013-04-05,9199.652300000005
18_71_2013-04-12,7459.771599999999
18_71_2013-04-19,7269.871299999996
18_71_2013-04-26,6813.1798999999955
18_71_2013-05-03,6711.226900000001
18_71_2013-05-10,7307.945500000002
18_71_2013-05-17,7285.487399999995
18_71_2013-05-24,6977.473499999998
18_71_2013-05-31,6919.7351
18_71_2013-06-07,7808.453299999999
18_71_2013-06-14,7814.4804
18_71_2013-06-21,8331.026999999998
18_71_2013-06-28,8171.458100000005
18_71_2013-07-05,9150.850500000006
18_71_2013-07-12,8919.970700000007
18_71_2013-07-19,9153.588199999987
18_71_2013-07-26,8502.447599999996
18_72_2012-11-02,69815.38889999998
18_72_2012-11-09,55185.097800000105
18_72_2012-11-16,69138.68129999998
18_72_2012-11-23,279656.9625000001
18_72_2012-11-30,62870.30160000012
18_72_2012-12-07,76357.96290000006
18_72_2012-12-14,71237.21360000003
18_72_2012-12-21,88691.49310000002
18_72_2012-12-28,54497.341299999964
18_72_2013-01-04,44572.44189999997
18_72_2013-01-11,43684.36919999997
18_72_2013-01-18,46472.50690000001
18_72_2013-01-25,45578.40089999997
18_72_2013-02-01,77322.13650000001
18_72_2013-02-08,93044.3353
18_72_2013-02-15,71715.40119999995
18_72_2013-02-22,75269.99139999996
18_72_2013-03-01,56133.185100000024
18_72_2013-03-08,61499.1793
18_72_2013-03-15,56540.20530000005
18_72_2013-03-22,69806.03110000007
18_72_2013-03-29,56551.73680000004
18_72_2013-04-05,49230.421900000016
18_72_2013-04-12,49497.00070000006
18_72_2013-04-19,49559.04440000004
18_72_2013-04-26,52846.00910000007
18_72_2013-05-03,47057.03170000002
18_72_2013-05-10,46419.11939999997
18_72_2013-05-17,45066.20010000002
18_72_2013-05-24,42834.0152
18_72_2013-05-31,52211.35980000002
18_72_2013-06-07,59818.15670000002
18_72_2013-06-14,49750.29919999999
18_72_2013-06-21,66038.57280000005
18_72_2013-06-28,71044.12610000005
18_72_2013-07-05,55948.267600000014
18_72_2013-07-12,55150.26320000005
18_72_2013-07-19,50572.632299999976
18_72_2013-07-26,42491.88979999998
18_74_2012-11-02,18674.16610000001
18_74_2012-11-09,16450.248900000017
18_74_2012-11-16,18562.042600000015
18_74_2012-11-23,32079.038699999997
18_74_2012-11-30,15361.747700000002
18_74_2012-12-07,16846.507999999983
18_74_2012-12-14,16996.869999999984
18_74_2012-12-21,19390.63700000002
18_74_2012-12-28,21268.729999999978
18_74_2013-01-04,18738.617099999967
18_74_2013-01-11,17465.49139999998
18_74_2013-01-18,19142.90279999998
18_74_2013-01-25,17389.44259999998
18_74_2013-02-01,19288.8684
18_74_2013-02-08,23407.0351
18_74_2013-02-15,20603.199200000017
18_74_2013-02-22,20495.782700000007
18_74_2013-03-01,19680.08759999999
18_74_2013-03-08,20312.640399999997
18_74_2013-03-15,20793.936500000014
18_74_2013-03-22,20259.77929999999
18_74_2013-03-29,20101.931199999988
18_74_2013-04-05,19314.86200000001
18_74_2013-04-12,18630.0271
18_74_2013-04-19,18511.5341
18_74_2013-04-26,19542.1063
18_74_2013-05-03,21190.695000000018
18_74_2013-05-10,19332.39720000001
18_74_2013-05-17,20748.683800000013
18_74_2013-05-24,21617.662899999992
18_74_2013-05-31,21053.75250000001
18_74_2013-06-07,24659.487799999988
18_74_2013-06-14,22210.15689999999
18_74_2013-06-21,25399.838599999995
18_74_2013-06-28,24041.35600000001
18_74_2013-07-05,27816.664200000017
18_74_2013-07-12,27345.38480000003
18_74_2013-07-19,25702.339799999943
18_74_2013-07-26,21450.821999999993
18_79_2012-11-02,21006.130600000015
18_79_2012-11-09,22419.113000000016
18_79_2012-11-16,21956.050500000023
18_79_2012-11-23,23241.949799999995
18_79_2012-11-30,22535.04710000001
18_79_2012-12-07,22533.33369999998
18_79_2012-12-14,22542.742899999983
18_79_2012-12-21,23769.936999999998
18_79_2012-12-28,19464.648100000024
18_79_2013-01-04,19148.519
18_79_2013-01-11,19224.688200000004
18_79_2013-01-18,20781.128299999997
18_79_2013-01-25,19335.307099999987
18_79_2013-02-01,26603.830999999995
18_79_2013-02-08,29125.88939999997
18_79_2013-02-15,24543.526400000002
18_79_2013-02-22,24073.182899999985
18_79_2013-03-01,23199.610900000007
18_79_2013-03-08,25505.967699999994
18_79_2013-03-15,22891.127299999986
18_79_2013-03-22,25242.183700000005
18_79_2013-03-29,21851.286699999993
18_79_2013-04-05,22246.135199999982
18_79_2013-04-12,20012.663799999984
18_79_2013-04-19,20446.057000000004
18_79_2013-04-26,20906.589699999986
18_79_2013-05-03,21389.75499999999
18_79_2013-05-10,21278.2298
18_79_2013-05-17,20935.95970000001
18_79_2013-05-24,20897.37460000001
18_79_2013-05-31,22346.508700000024
18_79_2013-06-07,21970.126499999995
18_79_2013-06-14,21906.299200000012
18_79_2013-06-21,23544.822099999994
18_79_2013-06-28,22635.48070000002
18_79_2013-07-05,23169.786199999988
18_79_2013-07-12,22174.99289999999
18_79_2013-07-19,24688.866399999988
18_79_2013-07-26,22769.083699999992
18_80_2012-11-02,818.7426000000008
18_80_2012-11-09,895.7720999999999
18_80_2012-11-16,889.4886
18_80_2012-11-23,765.8653000000003
18_80_2012-11-30,884.9648000000002
18_80_2012-12-07,1027.2263
18_80_2012-12-14,1014.6650000000002
18_80_2012-12-21,947.8217999999999
18_80_2012-12-28,803.9223999999996
18_80_2013-01-04,817.7156000000001
18_80_2013-01-11,828.3784999999996
18_80_2013-01-18,725.1841000000003
18_80_2013-01-25,848.1459
18_80_2013-02-01,894.0266999999999
18_80_2013-02-08,969.4443000000008
18_80_2013-02-15,648.5443999999998
18_80_2013-02-22,689.5627000000005
18_80_2013-03-01,711.428
18_80_2013-03-08,674.7480999999998
18_80_2013-03-15,626.8778000000001
18_80_2013-03-22,785.6896
18_80_2013-03-29,626.8137000000002
18_80_2013-04-05,608.8055000000002
18_80_2013-04-12,592.6136
18_80_2013-04-19,573.1851999999998
18_80_2013-04-26,529.0037000000002
18_80_2013-05-03,694.0951999999997
18_80_2013-05-10,659.5447000000005
18_80_2013-05-17,656.7142000000002
18_80_2013-05-24,626.3944
18_80_2013-05-31,648.3791
18_80_2013-06-07,657.6082000000002
18_80_2013-06-14,689.3559999999997
18_80_2013-06-21,700.8459999999994
18_80_2013-06-28,555.4862
18_80_2013-07-05,676.1424999999998
18_80_2013-07-12,581.943
18_80_2013-07-19,628.9489999999998
18_80_2013-07-26,535.4799000000003
18_81_2012-11-02,13726.146400000009
18_81_2012-11-09,13885.491900000012
18_81_2012-11-16,13704.1313
18_81_2012-11-23,11162.099499999997
18_81_2012-11-30,14004.739900000002
18_81_2012-12-07,14485.714200000013
18_81_2012-12-14,14561.754500000012
18_81_2012-12-21,14159.340100000005
18_81_2012-12-28,10676.945299999996
18_81_2013-01-04,13634.066700000003
18_81_2013-01-11,13270.4769
18_81_2013-01-18,14002.15130000001
18_81_2013-01-25,13399.640400000006
18_81_2013-02-01,14423.139500000014
18_81_2013-02-08,14743.520500000011
18_81_2013-02-15,13945.390000000009
18_81_2013-02-22,14255.7404
18_81_2013-03-01,13858.750800000002
18_81_2013-03-08,14427.398199999996
18_81_2013-03-15,14358.618599999989
18_81_2013-03-22,14070.419999999995
18_81_2013-03-29,13581.031399999985
18_81_2013-04-05,13800.456000000004
18_81_2013-04-12,12663.418200000004
18_81_2013-04-19,12735.020499999995
18_81_2013-04-26,12330.845699999998
18_81_2013-05-03,13554.826099999998
18_81_2013-05-10,13342.694799999996
18_81_2013-05-17,13036.115599999996
18_81_2013-05-24,13007.702399999987
18_81_2013-05-31,13171.275499999996
18_81_2013-06-07,12962.559499999992
18_81_2013-06-14,13415.1845
18_81_2013-06-21,13366.1199
18_81_2013-06-28,11913.504199999998
18_81_2013-07-05,13608.923700000003
18_81_2013-07-12,12844.224199999995
18_81_2013-07-19,12611.843499999992
18_81_2013-07-26,11872.323599999992
18_82_2012-11-02,16391.5361
18_82_2012-11-09,31774.993300000053
18_82_2012-11-16,15376.733799999985
18_82_2012-11-23,25329.246700000032
18_82_2012-11-30,32990.968300000044
18_82_2012-12-07,31212.87949999995
18_82_2012-12-14,25942.25599999999
18_82_2012-12-21,38035.849299999994
18_82_2012-12-28,19813.283399999993
18_82_2013-01-04,11380.460699999996
18_82_2013-01-11,11132.128399999998
18_82_2013-01-18,11594.900799999992
18_82_2013-01-25,11046.28989999999
18_82_2013-02-01,12865.5375
18_82_2013-02-08,14094.034200000002
18_82_2013-02-15,13900.811499999996
18_82_2013-02-22,14260.741299999996
18_82_2013-03-01,14191.898800000015
18_82_2013-03-08,14394.657599999995
18_82_2013-03-15,14497.966700000008
18_82_2013-03-22,15516.143199999991
18_82_2013-03-29,14179.093199999998
18_82_2013-04-05,14372.971399999997
18_82_2013-04-12,13779.380699999998
18_82_2013-04-19,13522.032699999992
18_82_2013-04-26,14727.001199999999
18_82_2013-05-03,15070.0867
18_82_2013-05-10,14111.37699999999
18_82_2013-05-17,14390.964400000003
18_82_2013-05-24,13620.45360000001
18_82_2013-05-31,14031.422899999994
18_82_2013-06-07,16157.679800000009
18_82_2013-06-14,16182.122399999987
18_82_2013-06-21,16005.232800000016
18_82_2013-06-28,15592.161299999972
18_82_2013-07-05,14394.917800000017
18_82_2013-07-12,14155.986000000023
18_82_2013-07-19,14607.099000000004
18_82_2013-07-26,15911.148099999977
18_83_2012-11-02,2423.2696000000005
18_83_2012-11-09,2550.3914999999993
18_83_2012-11-16,2657.4327999999996
18_83_2012-11-23,2208.128799999999
18_83_2012-11-30,2594.018099999999
18_83_2012-12-07,2697.0123999999964
18_83_2012-12-14,2621.8189999999963
18_83_2012-12-21,2698.136399999997
18_83_2012-12-28,2345.2616999999987
18_83_2013-01-04,2650.7068000000004
18_83_2013-01-11,2204.2827000000016
18_83_2013-01-18,2624.0405000000014
18_83_2013-01-25,2342.858200000002
18_83_2013-02-01,2252.0476999999983
18_83_2013-02-08,2658.9838999999984
18_83_2013-02-15,2460.6982000000003
18_83_2013-02-22,2874.9786000000004
18_83_2013-03-01,2808.321
18_83_2013-03-08,3151.978400000002
18_83_2013-03-15,3431.672800000002
18_83_2013-03-22,2824.4267999999997
18_83_2013-03-29,3011.469700000002
18_83_2013-04-05,2925.6771999999996
18_83_2013-04-12,2552.1253
18_83_2013-04-19,2952.857000000001
18_83_2013-04-26,2373.7845000000007
18_83_2013-05-03,3214.5825000000004
18_83_2013-05-10,3436.0512999999996
18_83_2013-05-17,3366.0371999999993
18_83_2013-05-24,3262.991499999998
18_83_2013-05-31,3454.804599999999
18_83_2013-06-07,3310.475899999999
18_83_2013-06-14,3377.5305
18_83_2013-06-21,3330.8914999999984
18_83_2013-06-28,2369.318100000002
18_83_2013-07-05,3170.768299999999
18_83_2013-07-12,2891.3675
18_83_2013-07-19,2928.1913999999997
18_83_2013-07-26,2059.6663000000012
18_85_2012-11-02,1606.338799999999
18_85_2012-11-09,2203.0249000000003
18_85_2012-11-16,1518.2218999999998
18_85_2012-11-23,1836.4144000000024
18_85_2012-11-30,2589.0591000000013
18_85_2012-12-07,6283.940700000001
18_85_2012-12-14,5883.192500000001
18_85_2012-12-21,7029.3833
18_85_2012-12-28,1917.581099999999
18_85_2013-01-04,2022.8514000000023
18_85_2013-01-11,2079.110500000003
18_85_2013-01-18,1549.1399000000006
18_85_2013-01-25,1644.9205000000004
18_85_2013-02-01,1573.3152000000007
18_85_2013-02-08,1631.9998000000007
18_85_2013-02-15,1687.5566999999996
18_85_2013-02-22,1583.5395000000003
18_85_2013-03-01,1534.336200000001
18_85_2013-03-08,1457.5445000000018
18_85_2013-03-15,1375.4783000000011
18_85_2013-03-22,1648.7907000000005
18_85_2013-03-29,1274.3498000000009
18_85_2013-04-05,1550.1803
18_85_2013-04-12,1695.0060000000014
18_85_2013-04-19,1577.7491000000023
18_85_2013-04-26,1754.4015000000006
18_85_2013-05-03,2028.3070999999995
18_85_2013-05-10,1718.7380999999984
18_85_2013-05-17,1945.3079000000005
18_85_2013-05-24,1552.0835000000004
18_85_2013-05-31,1719.3028999999995
18_85_2013-06-07,1848.2056999999993
18_85_2013-06-14,1695.8623000000014
18_85_2013-06-21,1661.5132000000006
18_85_2013-06-28,2066.8721000000023
18_85_2013-07-05,1480.989699999999
18_85_2013-07-12,1590.871099999999
18_85_2013-07-19,1375.6430000000007
18_85_2013-07-26,1362.3072999999983
18_87_2012-11-02,19342.314299999995
18_87_2012-11-09,22949.356699999986
18_87_2012-11-16,19501.673399999978
18_87_2012-11-23,20933.73770000001
18_87_2012-11-30,24005.377700000005
18_87_2012-12-07,19618.05219999998
18_87_2012-12-14,19770.051599999984
18_87_2012-12-21,22046.470699999994
18_87_2012-12-28,16880.55739999999
18_87_2013-01-04,18998.72350000003
18_87_2013-01-11,18358.97140000001
18_87_2013-01-18,18578.946099999997
18_87_2013-01-25,18596.039099999995
18_87_2013-02-01,23675.140200000005
18_87_2013-02-08,22982.918399999995
18_87_2013-02-15,19118.503999999994
18_87_2013-02-22,20117.180299999978
18_87_2013-03-01,17422.666999999987
18_87_2013-03-08,19745.308999999976
18_87_2013-03-15,19183.954799999985
18_87_2013-03-22,20210.652599999987
18_87_2013-03-29,19123.88869999999
18_87_2013-04-05,18849.19099999999
18_87_2013-04-12,17103.09500000001
